#k-distance eigenvalue[eV]
3.60150738 -9.17050000
3.61170291 -9.17010000
3.62189845 -9.16970000
3.63209399 -9.16930000
3.64228954 -9.16880000
3.65248508 -9.16840000
3.66268061 -9.16800000
3.67287615 -9.16770000
3.68307169 -9.16730000
3.69326723 -9.16690000
3.70346278 -9.16660000
3.71365832 -9.16620000
3.72385385 -9.16590000
3.73404939 -9.16560000
3.74424493 -9.16540000
3.75444047 -9.16510000
3.76463602 -9.16480000
3.77483156 -9.16460000
3.78502709 -9.16440000
3.79522263 -9.16420000
3.80541817 -9.16400000
3.81561371 -9.16380000
3.82580926 -9.16370000
3.83600480 -9.16350000
3.84620033 -9.16340000
3.85639587 -9.16320000
3.86659141 -9.16310000
3.87678695 -9.16300000
3.88698250 -9.16290000
3.89717803 -9.16280000
3.90737357 -9.16270000
3.91756911 -9.16270000
3.92776465 -9.16260000
3.93796019 -9.16260000
3.94815574 -9.16250000
3.95835127 -9.16250000
3.96854681 -9.16250000
3.97874235 -9.16250000

0.00000000 -7.26240000
0.01009415 -7.26240000
0.02018831 -7.26250000
0.03028246 -7.26260000
0.04037662 -7.26280000
0.05047077 -7.26300000
0.06056493 -7.26320000
0.07065908 -7.26350000
0.08075323 -7.26380000
0.09084739 -7.26420000
0.10094155 -7.26460000
0.11103570 -7.26510000
0.12112985 -7.26560000
0.13122401 -7.26620000
0.14131816 -7.26680000
0.15141231 -7.26750000
0.16150648 -7.26820000
0.17160063 -7.26900000
0.18169478 -7.26980000
0.19178893 -7.27080000
0.20188309 -7.27180000
0.21197724 -7.27280000
0.22207140 -7.27400000
0.23216556 -7.27520000
0.24225971 -7.27650000
0.25235386 -7.27790000
0.26244801 -7.27940000
0.27254217 -7.28100000
0.28263633 -7.28280000
0.29273048 -7.28460000
0.30282464 -7.28660000
0.31291879 -7.28870000
0.32301294 -7.29090000
0.33310709 -7.29330000
0.34320126 -7.29570000
0.35329541 -7.29830000
0.36338956 -7.30090000
0.37348372 -7.30350000
0.38357787 -7.30620000
0.39367202 -7.30880000
0.40376618 -7.31140000
0.41386034 -7.31380000
0.42395449 -7.31610000
0.43404864 -7.31820000
0.44414280 -7.32010000
0.45423695 -7.32160000
0.46433111 -7.32290000
0.47442526 -7.32380000
0.48451942 -7.32430000
0.49461357 -7.32450000
0.49461357 -7.32450000
0.50480911 -7.32490000
0.51500465 -7.32590000
0.52520019 -7.32780000
0.53539573 -7.33040000
0.54559127 -7.33380000
0.55578681 -7.33810000
0.56598235 -7.34330000
0.57617789 -7.34950000
0.58637342 -7.35660000
0.59656897 -7.36480000
0.60676451 -7.37400000
0.61696005 -7.38430000
0.62715559 -7.39540000
0.63735113 -7.40750000
0.64754666 -7.42040000
0.65774221 -7.43400000
0.66793775 -7.44820000
0.67813329 -7.46300000
0.68832883 -7.47820000
0.69852437 -7.49380000
0.70871990 -7.50960000
0.71891545 -7.52550000
0.72911099 -7.54150000
0.73930653 -7.55750000
0.74950207 -7.57340000
0.75969761 -7.58920000
0.76989314 -7.60470000
0.78008869 -7.61990000
0.79028423 -7.63480000
0.80047977 -7.64920000
0.81067531 -7.66320000
0.82087084 -7.67670000
0.83106638 -7.68960000
0.84126193 -7.70190000
0.85145747 -7.71360000
0.86165301 -7.72470000
0.87184855 -7.73500000
0.88204408 -7.74460000
0.89223962 -7.75350000
0.90243517 -7.76160000
0.91263071 -7.76880000
0.92282625 -7.77530000
0.93302179 -7.78100000
0.94321732 -7.78570000
0.95341286 -7.78970000
0.96360841 -7.79280000
0.97380395 -7.79490000
0.98399949 -7.79630000
0.99419503 -7.79670000
0.99419503 -7.79670000
1.00430920 -7.79730000
1.01442338 -7.79920000
1.02453755 -7.80240000
1.03465174 -7.80680000
1.04476591 -7.81240000
1.05488009 -7.81910000
1.06499427 -7.82700000
1.07510844 -7.83600000
1.08522262 -7.84600000
1.09533680 -7.85690000
1.10545098 -7.86880000
1.11556516 -7.88150000
1.12567933 -7.89500000
1.13579351 -7.90910000
1.14590768 -7.92390000
1.15602187 -7.93920000
1.16613604 -7.95500000
1.17625022 -7.97110000
1.18636440 -7.98760000
1.19647857 -8.00430000
1.20659275 -8.02120000
1.21670693 -8.03820000
1.22682111 -8.05520000
1.23693529 -8.07210000
1.24704946 -8.08900000
1.25716364 -8.10570000
1.26727781 -8.12210000
1.27739200 -8.13820000
1.28750617 -8.15400000
1.29762035 -8.16930000
1.30773453 -8.18420000
1.31784870 -8.19850000
1.32796288 -8.21230000
1.33807706 -8.22550000
1.34819124 -8.23810000
1.35830542 -8.24990000
1.36841959 -8.26100000
1.37853377 -8.27140000
1.38864794 -8.28100000
1.39876213 -8.28970000
1.40887630 -8.29760000
1.41899048 -8.30460000
1.42910466 -8.31070000
1.43921883 -8.31590000
1.44933301 -8.32020000
1.45944719 -8.32360000
1.46956137 -8.32600000
1.47967555 -8.32740000
1.48978972 -8.32790000
1.48978972 -8.32790000
1.49998526 -8.32740000
1.51018080 -8.32590000
1.52037634 -8.32330000
1.53057188 -8.31980000
1.54076742 -8.31520000
1.55096296 -8.30970000
1.56115850 -8.30320000
1.57135404 -8.29580000
1.58154958 -8.28750000
1.59174512 -8.27820000
1.60194066 -8.26810000
1.61213620 -8.25710000
1.62233174 -8.24540000
1.63252728 -8.23280000
1.64272281 -8.21960000
1.65291836 -8.20560000
1.66311390 -8.19100000
1.67330944 -8.17580000
1.68350498 -8.16000000
1.69370052 -8.14380000
1.70389605 -8.12710000
1.71409160 -8.11000000
1.72428714 -8.09260000
1.73448268 -8.07490000
1.74467822 -8.05710000
1.75487376 -8.03910000
1.76506929 -8.02110000
1.77526484 -8.00300000
1.78546038 -7.98510000
1.79565592 -7.96740000
1.80585146 -7.94990000
1.81604699 -7.93270000
1.82624253 -7.91590000
1.83643808 -7.89960000
1.84663362 -7.88390000
1.85682916 -7.86890000
1.86702470 -7.85460000
1.87722023 -7.84110000
1.88741577 -7.82840000
1.89761132 -7.81680000
1.90780686 -7.80610000
1.91800240 -7.79660000
1.92819794 -7.78820000
1.93839347 -7.78090000
1.94858901 -7.77500000
1.95878456 -7.77030000
1.96898010 -7.76690000
1.97917564 -7.76490000
1.98937118 -7.76420000
1.98937118 -7.76420000
1.99946533 -7.76380000
2.00955948 -7.76240000
2.01965363 -7.76020000
2.02974780 -7.75710000
2.03984195 -7.75300000
2.04993610 -7.74820000
2.06003026 -7.74240000
2.07012441 -7.73580000
2.08021856 -7.72840000
2.09031272 -7.72020000
2.10040688 -7.71120000
2.11050103 -7.70140000
2.12059518 -7.69080000
2.13068934 -7.67960000
2.14078349 -7.66770000
2.15087765 -7.65510000
2.16097180 -7.64200000
2.17106596 -7.62820000
2.18116011 -7.61390000
2.19125426 -7.59920000
2.20134842 -7.58400000
2.21144258 -7.56840000
2.22153673 -7.55250000
2.23163088 -7.53630000
2.24172504 -7.51990000
2.25181919 -7.50330000
2.26191334 -7.48660000
2.27200751 -7.46990000
2.28210166 -7.45330000
2.29219581 -7.43680000
2.30228996 -7.42040000
2.31238412 -7.40440000
2.32247827 -7.38870000
2.33257243 -7.37340000
2.34266659 -7.35860000
2.35276074 -7.34450000
2.36285489 -7.33110000
2.37294904 -7.31840000
2.38304320 -7.30680000
2.39313736 -7.29630000
2.40323151 -7.28760000
2.41332567 -7.28180000
2.42341982 -7.27930000
2.43351397 -7.27840000
2.44360812 -7.27810000
2.45370229 -7.27810000
2.46379644 -7.27810000
2.47389059 -7.27810000
2.48398475 -7.27810000
2.48398475 -7.27810000
2.49418028 -7.27810000
2.50437582 -7.27830000
2.51457136 -7.27870000
2.52476691 -7.27920000
2.53496245 -7.28000000
2.54515799 -7.28130000
2.55535352 -7.28390000
2.56554906 -7.28930000
2.57574460 -7.29790000
2.58594015 -7.30840000
2.59613569 -7.32030000
2.60633123 -7.33320000
2.61652676 -7.34700000
2.62672230 -7.36140000
2.63691784 -7.37650000
2.64711339 -7.39210000
2.65730893 -7.40820000
2.66750446 -7.42460000
2.67770000 -7.44120000
2.68789554 -7.45800000
2.69809108 -7.47500000
2.70828663 -7.49200000
2.71848217 -7.50890000
2.72867770 -7.52570000
2.73887324 -7.54240000
2.74906878 -7.55880000
2.75926432 -7.57500000
2.76945987 -7.59080000
2.77965541 -7.60610000
2.78985094 -7.62110000
2.80004648 -7.63550000
2.81024202 -7.64940000
2.82043756 -7.66270000
2.83063311 -7.67540000
2.84082864 -7.68740000
2.85102418 -7.69880000
2.86121972 -7.70940000
2.87141526 -7.71920000
2.88161080 -7.72830000
2.89180635 -7.73660000
2.90200188 -7.74410000
2.91219742 -7.75070000
2.92239296 -7.75650000
2.93258850 -7.76140000
2.94278404 -7.76550000
2.95297959 -7.76860000
2.96317512 -7.77090000
2.97337066 -7.77220000
2.98356620 -7.77270000
2.98356620 -7.77270000
2.99368038 -7.77230000
3.00379455 -7.77100000
3.01390873 -7.76890000
3.02402291 -7.76590000
3.03413709 -7.76220000
3.04425127 -7.75760000
3.05436544 -7.75210000
3.06447962 -7.74590000
3.07459379 -7.73900000
3.08470798 -7.73120000
3.09482215 -7.72270000
3.10493633 -7.71350000
3.11505051 -7.70360000
3.12516468 -7.69300000
3.13527886 -7.68180000
3.14539304 -7.66990000
3.15550722 -7.65750000
3.16562140 -7.64450000
3.17573557 -7.63110000
3.18584975 -7.61710000
3.19596392 -7.60280000
3.20607811 -7.58810000
3.21619228 -7.57310000
3.22630646 -7.55780000
3.23642064 -7.54220000
3.24653481 -7.52660000
3.25664899 -7.51080000
3.26676317 -7.49500000
3.27687735 -7.47930000
3.28699153 -7.46360000
3.29710570 -7.44820000
3.30721988 -7.43300000
3.31733405 -7.41810000
3.32744824 -7.40360000
3.33756241 -7.38960000
3.34767659 -7.37610000
3.35779077 -7.36320000
3.36790494 -7.35110000
3.37801912 -7.33970000
3.38813330 -7.32920000
3.39824748 -7.31950000
3.40836166 -7.31090000
3.41847583 -7.30330000
3.42859001 -7.29670000
3.43870418 -7.29130000
3.44881837 -7.28700000
3.45893254 -7.28400000
3.46904672 -7.28220000
3.47916090 -7.28160000
3.47916090 -7.28160000
3.48935643 -7.28440000
3.49955197 -7.28710000
3.50974751 -7.28940000
3.51994306 -7.29130000
3.53013860 -7.29280000
3.54033414 -7.29410000
3.55052967 -7.29500000
3.56072521 -7.29570000
3.57092075 -7.29610000
3.58111630 -7.29630000
3.59131184 -7.29630000
3.60150738 -7.29610000
3.61170291 -7.29570000
3.62189845 -7.29520000
3.63209399 -7.29450000
3.64228954 -7.29370000
3.65248508 -7.29280000
3.66268061 -7.29180000
3.67287615 -7.29080000
3.68307169 -7.28960000
3.69326723 -7.28840000
3.70346278 -7.28720000
3.71365832 -7.28590000
3.72385385 -7.28460000
3.73404939 -7.28320000
3.74424493 -7.28190000
3.75444047 -7.28050000
3.76463602 -7.27920000
3.77483156 -7.27790000
3.78502709 -7.27660000
3.79522263 -7.27530000
3.80541817 -7.27400000
3.81561371 -7.27280000
3.82580926 -7.27170000
3.83600480 -7.27060000
3.84620033 -7.26950000
3.85639587 -7.26850000
3.86659141 -7.26760000
3.87678695 -7.26670000
3.88698250 -7.26590000
3.89717803 -7.26520000
3.90737357 -7.26460000
3.91756911 -7.26400000
3.92776465 -7.26350000
3.93796019 -7.26310000
3.94815574 -7.26280000
3.95835127 -7.26260000
3.96854681 -7.26250000
3.97874235 -7.26240000

0.00000000 -6.74150000
0.01009415 -6.74210000
0.02018831 -6.74400000
0.03028246 -6.74730000
0.04037662 -6.75170000
0.05047077 -6.75740000
0.06056493 -6.76420000
0.07065908 -6.77220000
0.08075323 -6.78120000
0.09084739 -6.79110000
0.10094155 -6.80200000
0.11103570 -6.81370000
0.12112985 -6.82620000
0.13122401 -6.83920000
0.14131816 -6.85290000
0.15141231 -6.86710000
0.16150648 -6.88160000
0.17160063 -6.89650000
0.18169478 -6.91160000
0.19178893 -6.92680000
0.20188309 -6.94210000
0.21197724 -6.95740000
0.22207140 -6.97260000
0.23216556 -6.98760000
0.24225971 -7.00240000
0.25235386 -7.01690000
0.26244801 -7.03100000
0.27254217 -7.04480000
0.28263633 -7.05800000
0.29273048 -7.07070000
0.30282464 -7.08280000
0.31291879 -7.09430000
0.32301294 -7.10510000
0.33310709 -7.11530000
0.34320126 -7.12470000
0.35329541 -7.13340000
0.36338956 -7.14140000
0.37348372 -7.14860000
0.38357787 -7.15510000
0.39367202 -7.16090000
0.40376618 -7.16610000
0.41386034 -7.17060000
0.42395449 -7.17440000
0.43404864 -7.17770000
0.44414280 -7.18040000
0.45423695 -7.18260000
0.46433111 -7.18420000
0.47442526 -7.18540000
0.48451942 -7.18610000
0.49461357 -7.18630000
0.49461357 -7.18630000
0.50480911 -7.18670000
0.51500465 -7.18760000
0.52520019 -7.18920000
0.53539573 -7.19130000
0.54559127 -7.19380000
0.55578681 -7.19670000
0.56598235 -7.19990000
0.57617789 -7.20330000
0.58637342 -7.20670000
0.59656897 -7.21010000
0.60676451 -7.21330000
0.61696005 -7.21650000
0.62715559 -7.21940000
0.63735113 -7.22210000
0.64754666 -7.22460000
0.65774221 -7.22680000
0.66793775 -7.22890000
0.67813329 -7.23070000
0.68832883 -7.23240000
0.69852437 -7.23390000
0.70871990 -7.23530000
0.71891545 -7.23650000
0.72911099 -7.23770000
0.73930653 -7.23870000
0.74950207 -7.23960000
0.75969761 -7.24050000
0.76989314 -7.24130000
0.78008869 -7.24200000
0.79028423 -7.24270000
0.80047977 -7.24330000
0.81067531 -7.24390000
0.82087084 -7.24440000
0.83106638 -7.24490000
0.84126193 -7.24540000
0.85145747 -7.24580000
0.86165301 -7.24610000
0.87184855 -7.24650000
0.88204408 -7.24680000
0.89223962 -7.24700000
0.90243517 -7.24730000
0.91263071 -7.24750000
0.92282625 -7.24770000
0.93302179 -7.24790000
0.94321732 -7.24800000
0.95341286 -7.24810000
0.96360841 -7.24820000
0.97380395 -7.24830000
0.98399949 -7.24830000
0.99419503 -7.24830000
0.99419503 -7.24830000
1.00430920 -7.24830000
1.01442338 -7.24830000
1.02453755 -7.24830000
1.03465174 -7.24830000
1.04476591 -7.24820000
1.05488009 -7.24820000
1.06499427 -7.24810000
1.07510844 -7.24800000
1.08522262 -7.24800000
1.09533680 -7.24790000
1.10545098 -7.24780000
1.11556516 -7.24770000
1.12567933 -7.24760000
1.13579351 -7.24750000
1.14590768 -7.24740000
1.15602187 -7.24730000
1.16613604 -7.24710000
1.17625022 -7.24700000
1.18636440 -7.24690000
1.19647857 -7.24670000
1.20659275 -7.24660000
1.21670693 -7.24640000
1.22682111 -7.24630000
1.23693529 -7.24610000
1.24704946 -7.24600000
1.25716364 -7.24580000
1.26727781 -7.24570000
1.27739200 -7.24560000
1.28750617 -7.24540000
1.29762035 -7.24530000
1.30773453 -7.24510000
1.31784870 -7.24500000
1.32796288 -7.24490000
1.33807706 -7.24470000
1.34819124 -7.24460000
1.35830542 -7.24450000
1.36841959 -7.24440000
1.37853377 -7.24430000
1.38864794 -7.24420000
1.39876213 -7.24410000
1.40887630 -7.24400000
1.41899048 -7.24390000
1.42910466 -7.24390000
1.43921883 -7.24380000
1.44933301 -7.24380000
1.45944719 -7.24370000
1.46956137 -7.24370000
1.47967555 -7.24370000
1.48978972 -7.24370000
1.48978972 -7.24370000
1.49998526 -7.24370000
1.51018080 -7.24370000
1.52037634 -7.24370000
1.53057188 -7.24370000
1.54076742 -7.24370000
1.55096296 -7.24370000
1.56115850 -7.24370000
1.57135404 -7.24370000
1.58154958 -7.24360000
1.59174512 -7.24360000
1.60194066 -7.24360000
1.61213620 -7.24360000
1.62233174 -7.24360000
1.63252728 -7.24360000
1.64272281 -7.24360000
1.65291836 -7.24350000
1.66311390 -7.24350000
1.67330944 -7.24350000
1.68350498 -7.24350000
1.69370052 -7.24340000
1.70389605 -7.24340000
1.71409160 -7.24340000
1.72428714 -7.24330000
1.73448268 -7.24330000
1.74467822 -7.24320000
1.75487376 -7.24320000
1.76506929 -7.24320000
1.77526484 -7.24310000
1.78546038 -7.24310000
1.79565592 -7.24300000
1.80585146 -7.24300000
1.81604699 -7.24300000
1.82624253 -7.24290000
1.83643808 -7.24290000
1.84663362 -7.24280000
1.85682916 -7.24280000
1.86702470 -7.24280000
1.87722023 -7.24270000
1.88741577 -7.24270000
1.89761132 -7.24270000
1.90780686 -7.24260000
1.91800240 -7.24260000
1.92819794 -7.24260000
1.93839347 -7.24260000
1.94858901 -7.24250000
1.95878456 -7.24250000
1.96898010 -7.24250000
1.97917564 -7.24250000
1.98937118 -7.24250000
1.98937118 -7.24250000
1.99946533 -7.24250000
2.00955948 -7.24270000
2.01965363 -7.24280000
2.02974780 -7.24310000
2.03984195 -7.24340000
2.04993610 -7.24380000
2.06003026 -7.24420000
2.07012441 -7.24470000
2.08021856 -7.24530000
2.09031272 -7.24590000
2.10040688 -7.24660000
2.11050103 -7.24730000
2.12059518 -7.24810000
2.13068934 -7.24890000
2.14078349 -7.24980000
2.15087765 -7.25070000
2.16097180 -7.25170000
2.17106596 -7.25270000
2.18116011 -7.25370000
2.19125426 -7.25470000
2.20134842 -7.25580000
2.21144258 -7.25680000
2.22153673 -7.25790000
2.23163088 -7.25900000
2.24172504 -7.26010000
2.25181919 -7.26110000
2.26191334 -7.26220000
2.27200751 -7.26320000
2.28210166 -7.26430000
2.29219581 -7.26530000
2.30228996 -7.26620000
2.31238412 -7.26720000
2.32247827 -7.26810000
2.33257243 -7.26890000
2.34266659 -7.26970000
2.35276074 -7.27050000
2.36285489 -7.27110000
2.37294904 -7.27160000
2.38304320 -7.27190000
2.39313736 -7.27180000
2.40323151 -7.27090000
2.41332567 -7.26800000
2.42341982 -7.26300000
2.43351397 -7.25730000
2.44360812 -7.25210000
2.45370229 -7.24790000
2.46379644 -7.24490000
2.47389059 -7.24300000
2.48398475 -7.24240000
2.48398475 -7.24240000
2.49418028 -7.24300000
2.50437582 -7.24500000
2.51457136 -7.24820000
2.52476691 -7.25250000
2.53496245 -7.25800000
2.54515799 -7.26420000
2.55535352 -7.27040000
2.56554906 -7.27500000
2.57574460 -7.27750000
2.58594015 -7.27910000
2.59613569 -7.28030000
2.60633123 -7.28140000
2.61652676 -7.28250000
2.62672230 -7.28350000
2.63691784 -7.28460000
2.64711339 -7.28570000
2.65730893 -7.28690000
2.66750446 -7.28810000
2.67770000 -7.28930000
2.68789554 -7.29050000
2.69809108 -7.29180000
2.70828663 -7.29300000
2.71848217 -7.29430000
2.72867770 -7.29560000
2.73887324 -7.29690000
2.74906878 -7.29820000
2.75926432 -7.29950000
2.76945987 -7.30080000
2.77965541 -7.30210000
2.78985094 -7.30330000
2.80004648 -7.30450000
2.81024202 -7.30570000
2.82043756 -7.30690000
2.83063311 -7.30800000
2.84082864 -7.30900000
2.85102418 -7.31010000
2.86121972 -7.31100000
2.87141526 -7.31190000
2.88161080 -7.31270000
2.89180635 -7.31350000
2.90200188 -7.31420000
2.91219742 -7.31480000
2.92239296 -7.31540000
2.93258850 -7.31580000
2.94278404 -7.31620000
2.95297959 -7.31650000
2.96317512 -7.31670000
2.97337066 -7.31690000
2.98356620 -7.31690000
2.98356620 -7.31690000
2.99368038 -7.31690000
3.00379455 -7.31680000
3.01390873 -7.31660000
3.02402291 -7.31630000
3.03413709 -7.31600000
3.04425127 -7.31560000
3.05436544 -7.31510000
3.06447962 -7.31450000
3.07459379 -7.31390000
3.08470798 -7.31320000
3.09482215 -7.31250000
3.10493633 -7.31170000
3.11505051 -7.31090000
3.12516468 -7.31000000
3.13527886 -7.30900000
3.14539304 -7.30800000
3.15550722 -7.30700000
3.16562140 -7.30600000
3.17573557 -7.30490000
3.18584975 -7.30380000
3.19596392 -7.30270000
3.20607811 -7.30150000
3.21619228 -7.30040000
3.22630646 -7.29920000
3.23642064 -7.29810000
3.24653481 -7.29690000
3.25664899 -7.29580000
3.26676317 -7.29470000
3.27687735 -7.29360000
3.28699153 -7.29250000
3.29710570 -7.29150000
3.30721988 -7.29040000
3.31733405 -7.28940000
3.32744824 -7.28850000
3.33756241 -7.28760000
3.34767659 -7.28670000
3.35779077 -7.28590000
3.36790494 -7.28520000
3.37801912 -7.28450000
3.38813330 -7.28380000
3.39824748 -7.28330000
3.40836166 -7.28270000
3.41847583 -7.28230000
3.42859001 -7.28190000
3.43870418 -7.28160000
3.44881837 -7.28130000
3.45893254 -7.28120000
3.46904672 -7.28100000
3.47916090 -7.28100000
3.47916090 -7.28100000
3.48935643 -7.27770000
3.49955197 -7.27360000
3.50974751 -7.26910000
3.51994306 -7.26400000
3.53013860 -7.25830000
3.54033414 -7.25210000
3.55052967 -7.24530000
3.56072521 -7.23790000
3.57092075 -7.22990000
3.58111630 -7.22120000
3.59131184 -7.21200000
3.60150738 -7.20210000
3.61170291 -7.19160000
3.62189845 -7.18050000
3.63209399 -7.16880000
3.64228954 -7.15660000
3.65248508 -7.14380000
3.66268061 -7.13040000
3.67287615 -7.11650000
3.68307169 -7.10220000
3.69326723 -7.08730000
3.70346278 -7.07210000
3.71365832 -7.05650000
3.72385385 -7.04060000
3.73404939 -7.02450000
3.74424493 -7.00810000
3.75444047 -6.99150000
3.76463602 -6.97480000
3.77483156 -6.95810000
3.78502709 -6.94150000
3.79522263 -6.92500000
3.80541817 -6.90860000
3.81561371 -6.89250000
3.82580926 -6.87680000
3.83600480 -6.86160000
3.84620033 -6.84680000
3.85639587 -6.83270000
3.86659141 -6.81930000
3.87678695 -6.80670000
3.88698250 -6.79500000
3.89717803 -6.78430000
3.90737357 -6.77460000
3.91756911 -6.76600000
3.92776465 -6.75860000
3.93796019 -6.75250000
3.94815574 -6.74770000
3.95835127 -6.74420000
3.96854681 -6.74220000
3.97874235 -6.74150000

0.00000000 -5.11710000
0.01009415 -5.11710000
0.02018831 -5.11730000
0.03028246 -5.11770000
0.04037662 -5.11820000
0.05047077 -5.11880000
0.06056493 -5.11950000
0.07065908 -5.12040000
0.08075323 -5.12140000
0.09084739 -5.12250000
0.10094155 -5.12370000
0.11103570 -5.12500000
0.12112985 -5.12640000
0.13122401 -5.12800000
0.14131816 -5.12960000
0.15141231 -5.13130000
0.16150648 -5.13300000
0.17160063 -5.13490000
0.18169478 -5.13680000
0.19178893 -5.13870000
0.20188309 -5.14070000
0.21197724 -5.14270000
0.22207140 -5.14480000
0.23216556 -5.14680000
0.24225971 -5.14890000
0.25235386 -5.15090000
0.26244801 -5.15300000
0.27254217 -5.15500000
0.28263633 -5.15710000
0.29273048 -5.15900000
